scene_id,fire_name,pre_image_path,pre_label_path,post_image_path,post_label_path,polygon_path,n_structures_total,n_major_or_destroyed,segmented,n_polygons,pct_black,pct_segmented,classified,classification_mode,date_time_segmentation,date_time_classification,too_cloudy,capture_date,sensor,gsd,pan_resolution,off_nadir_angle,sun_azimuth,sun_elevation,target_azimuth
portugal_1434,portugal,portugal/images/portugal-wildfire_00001434_pre_disaster.tif,portugal/labels/portugal-wildfire_00001434_pre_disaster.json,portugal/images/portugal-wildfire_00001434_post_disaster.tif,portugal/labels/portugal-wildfire_00001434_post_disaster.json,portugal_1434_polygons.pkl,7,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1435,portugal,portugal/images/portugal-wildfire_00001435_pre_disaster.tif,portugal/labels/portugal-wildfire_00001435_pre_disaster.json,portugal/images/portugal-wildfire_00001435_post_disaster.tif,portugal/labels/portugal-wildfire_00001435_post_disaster.json,portugal_1435_polygons.pkl,38,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1436,portugal,portugal/images/portugal-wildfire_00001436_pre_disaster.tif,portugal/labels/portugal-wildfire_00001436_pre_disaster.json,portugal/images/portugal-wildfire_00001436_post_disaster.tif,portugal/labels/portugal-wildfire_00001436_post_disaster.json,portugal_1436_polygons.pkl,57,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1437,portugal,portugal/images/portugal-wildfire_00001437_pre_disaster.tif,portugal/labels/portugal-wildfire_00001437_pre_disaster.json,portugal/images/portugal-wildfire_00001437_post_disaster.tif,portugal/labels/portugal-wildfire_00001437_post_disaster.json,portugal_1437_polygons.pkl,3,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1438,portugal,portugal/images/portugal-wildfire_00001438_pre_disaster.tif,portugal/labels/portugal-wildfire_00001438_pre_disaster.json,portugal/images/portugal-wildfire_00001438_post_disaster.tif,portugal/labels/portugal-wildfire_00001438_post_disaster.json,portugal_1438_polygons.pkl,17,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1441,portugal,portugal/images/portugal-wildfire_00001441_pre_disaster.tif,portugal/labels/portugal-wildfire_00001441_pre_disaster.json,portugal/images/portugal-wildfire_00001441_post_disaster.tif,portugal/labels/portugal-wildfire_00001441_post_disaster.json,portugal_1441_polygons.pkl,4,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1442,portugal,portugal/images/portugal-wildfire_00001442_pre_disaster.tif,portugal/labels/portugal-wildfire_00001442_pre_disaster.json,portugal/images/portugal-wildfire_00001442_post_disaster.tif,portugal/labels/portugal-wildfire_00001442_post_disaster.json,portugal_1442_polygons.pkl,5,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1443,portugal,portugal/images/portugal-wildfire_00001443_pre_disaster.tif,portugal/labels/portugal-wildfire_00001443_pre_disaster.json,portugal/images/portugal-wildfire_00001443_post_disaster.tif,portugal/labels/portugal-wildfire_00001443_post_disaster.json,portugal_1443_polygons.pkl,3,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1444,portugal,portugal/images/portugal-wildfire_00001444_pre_disaster.tif,portugal/labels/portugal-wildfire_00001444_pre_disaster.json,portugal/images/portugal-wildfire_00001444_post_disaster.tif,portugal/labels/portugal-wildfire_00001444_post_disaster.json,portugal_1444_polygons.pkl,3,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1445,portugal,portugal/images/portugal-wildfire_00001445_pre_disaster.tif,portugal/labels/portugal-wildfire_00001445_pre_disaster.json,portugal/images/portugal-wildfire_00001445_post_disaster.tif,portugal/labels/portugal-wildfire_00001445_post_disaster.json,portugal_1445_polygons.pkl,14,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1447,portugal,portugal/images/portugal-wildfire_00001447_pre_disaster.tif,portugal/labels/portugal-wildfire_00001447_pre_disaster.json,portugal/images/portugal-wildfire_00001447_post_disaster.tif,portugal/labels/portugal-wildfire_00001447_post_disaster.json,portugal_1447_polygons.pkl,71,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1448,portugal,portugal/images/portugal-wildfire_00001448_pre_disaster.tif,portugal/labels/portugal-wildfire_00001448_pre_disaster.json,portugal/images/portugal-wildfire_00001448_post_disaster.tif,portugal/labels/portugal-wildfire_00001448_post_disaster.json,portugal_1448_polygons.pkl,5,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1450,portugal,portugal/images/portugal-wildfire_00001450_pre_disaster.tif,portugal/labels/portugal-wildfire_00001450_pre_disaster.json,portugal/images/portugal-wildfire_00001450_post_disaster.tif,portugal/labels/portugal-wildfire_00001450_post_disaster.json,portugal_1450_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1452,portugal,portugal/images/portugal-wildfire_00001452_pre_disaster.tif,portugal/labels/portugal-wildfire_00001452_pre_disaster.json,portugal/images/portugal-wildfire_00001452_post_disaster.tif,portugal/labels/portugal-wildfire_00001452_post_disaster.json,portugal_1452_polygons.pkl,46,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1459,portugal,portugal/images/portugal-wildfire_00001459_pre_disaster.tif,portugal/labels/portugal-wildfire_00001459_pre_disaster.json,portugal/images/portugal-wildfire_00001459_post_disaster.tif,portugal/labels/portugal-wildfire_00001459_post_disaster.json,portugal_1459_polygons.pkl,10,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1461,portugal,portugal/images/portugal-wildfire_00001461_pre_disaster.tif,portugal/labels/portugal-wildfire_00001461_pre_disaster.json,portugal/images/portugal-wildfire_00001461_post_disaster.tif,portugal/labels/portugal-wildfire_00001461_post_disaster.json,portugal_1461_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1466,portugal,portugal/images/portugal-wildfire_00001466_pre_disaster.tif,portugal/labels/portugal-wildfire_00001466_pre_disaster.json,portugal/images/portugal-wildfire_00001466_post_disaster.tif,portugal/labels/portugal-wildfire_00001466_post_disaster.json,portugal_1466_polygons.pkl,20,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1467,portugal,portugal/images/portugal-wildfire_00001467_pre_disaster.tif,portugal/labels/portugal-wildfire_00001467_pre_disaster.json,portugal/images/portugal-wildfire_00001467_post_disaster.tif,portugal/labels/portugal-wildfire_00001467_post_disaster.json,portugal_1467_polygons.pkl,6,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1469,portugal,portugal/images/portugal-wildfire_00001469_pre_disaster.tif,portugal/labels/portugal-wildfire_00001469_pre_disaster.json,portugal/images/portugal-wildfire_00001469_post_disaster.tif,portugal/labels/portugal-wildfire_00001469_post_disaster.json,portugal_1469_polygons.pkl,2,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1475,portugal,portugal/images/portugal-wildfire_00001475_pre_disaster.tif,portugal/labels/portugal-wildfire_00001475_pre_disaster.json,portugal/images/portugal-wildfire_00001475_post_disaster.tif,portugal/labels/portugal-wildfire_00001475_post_disaster.json,portugal_1475_polygons.pkl,22,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1477,portugal,portugal/images/portugal-wildfire_00001477_pre_disaster.tif,portugal/labels/portugal-wildfire_00001477_pre_disaster.json,portugal/images/portugal-wildfire_00001477_post_disaster.tif,portugal/labels/portugal-wildfire_00001477_post_disaster.json,portugal_1477_polygons.pkl,9,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1480,portugal,portugal/images/portugal-wildfire_00001480_pre_disaster.tif,portugal/labels/portugal-wildfire_00001480_pre_disaster.json,portugal/images/portugal-wildfire_00001480_post_disaster.tif,portugal/labels/portugal-wildfire_00001480_post_disaster.json,portugal_1480_polygons.pkl,10,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1481,portugal,portugal/images/portugal-wildfire_00001481_pre_disaster.tif,portugal/labels/portugal-wildfire_00001481_pre_disaster.json,portugal/images/portugal-wildfire_00001481_post_disaster.tif,portugal/labels/portugal-wildfire_00001481_post_disaster.json,portugal_1481_polygons.pkl,4,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1482,portugal,portugal/images/portugal-wildfire_00001482_pre_disaster.tif,portugal/labels/portugal-wildfire_00001482_pre_disaster.json,portugal/images/portugal-wildfire_00001482_post_disaster.tif,portugal/labels/portugal-wildfire_00001482_post_disaster.json,portugal_1482_polygons.pkl,40,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1484,portugal,portugal/images/portugal-wildfire_00001484_pre_disaster.tif,portugal/labels/portugal-wildfire_00001484_pre_disaster.json,portugal/images/portugal-wildfire_00001484_post_disaster.tif,portugal/labels/portugal-wildfire_00001484_post_disaster.json,portugal_1484_polygons.pkl,22,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1487,portugal,portugal/images/portugal-wildfire_00001487_pre_disaster.tif,portugal/labels/portugal-wildfire_00001487_pre_disaster.json,portugal/images/portugal-wildfire_00001487_post_disaster.tif,portugal/labels/portugal-wildfire_00001487_post_disaster.json,portugal_1487_polygons.pkl,11,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1488,portugal,portugal/images/portugal-wildfire_00001488_pre_disaster.tif,portugal/labels/portugal-wildfire_00001488_pre_disaster.json,portugal/images/portugal-wildfire_00001488_post_disaster.tif,portugal/labels/portugal-wildfire_00001488_post_disaster.json,portugal_1488_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1489,portugal,portugal/images/portugal-wildfire_00001489_pre_disaster.tif,portugal/labels/portugal-wildfire_00001489_pre_disaster.json,portugal/images/portugal-wildfire_00001489_post_disaster.tif,portugal/labels/portugal-wildfire_00001489_post_disaster.json,portugal_1489_polygons.pkl,2,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1491,portugal,portugal/images/portugal-wildfire_00001491_pre_disaster.tif,portugal/labels/portugal-wildfire_00001491_pre_disaster.json,portugal/images/portugal-wildfire_00001491_post_disaster.tif,portugal/labels/portugal-wildfire_00001491_post_disaster.json,portugal_1491_polygons.pkl,2,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1492,portugal,portugal/images/portugal-wildfire_00001492_pre_disaster.tif,portugal/labels/portugal-wildfire_00001492_pre_disaster.json,portugal/images/portugal-wildfire_00001492_post_disaster.tif,portugal/labels/portugal-wildfire_00001492_post_disaster.json,portugal_1492_polygons.pkl,24,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1499,portugal,portugal/images/portugal-wildfire_00001499_pre_disaster.tif,portugal/labels/portugal-wildfire_00001499_pre_disaster.json,portugal/images/portugal-wildfire_00001499_post_disaster.tif,portugal/labels/portugal-wildfire_00001499_post_disaster.json,portugal_1499_polygons.pkl,22,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1505,portugal,portugal/images/portugal-wildfire_00001505_pre_disaster.tif,portugal/labels/portugal-wildfire_00001505_pre_disaster.json,portugal/images/portugal-wildfire_00001505_post_disaster.tif,portugal/labels/portugal-wildfire_00001505_post_disaster.json,portugal_1505_polygons.pkl,17,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1509,portugal,portugal/images/portugal-wildfire_00001509_pre_disaster.tif,portugal/labels/portugal-wildfire_00001509_pre_disaster.json,portugal/images/portugal-wildfire_00001509_post_disaster.tif,portugal/labels/portugal-wildfire_00001509_post_disaster.json,portugal_1509_polygons.pkl,9,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1519,portugal,portugal/images/portugal-wildfire_00001519_pre_disaster.tif,portugal/labels/portugal-wildfire_00001519_pre_disaster.json,portugal/images/portugal-wildfire_00001519_post_disaster.tif,portugal/labels/portugal-wildfire_00001519_post_disaster.json,portugal_1519_polygons.pkl,37,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1522,portugal,portugal/images/portugal-wildfire_00001522_pre_disaster.tif,portugal/labels/portugal-wildfire_00001522_pre_disaster.json,portugal/images/portugal-wildfire_00001522_post_disaster.tif,portugal/labels/portugal-wildfire_00001522_post_disaster.json,portugal_1522_polygons.pkl,2,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1525,portugal,portugal/images/portugal-wildfire_00001525_pre_disaster.tif,portugal/labels/portugal-wildfire_00001525_pre_disaster.json,portugal/images/portugal-wildfire_00001525_post_disaster.tif,portugal/labels/portugal-wildfire_00001525_post_disaster.json,portugal_1525_polygons.pkl,3,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1531,portugal,portugal/images/portugal-wildfire_00001531_pre_disaster.tif,portugal/labels/portugal-wildfire_00001531_pre_disaster.json,portugal/images/portugal-wildfire_00001531_post_disaster.tif,portugal/labels/portugal-wildfire_00001531_post_disaster.json,portugal_1531_polygons.pkl,5,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1535,portugal,portugal/images/portugal-wildfire_00001535_pre_disaster.tif,portugal/labels/portugal-wildfire_00001535_pre_disaster.json,portugal/images/portugal-wildfire_00001535_post_disaster.tif,portugal/labels/portugal-wildfire_00001535_post_disaster.json,portugal_1535_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1536,portugal,portugal/images/portugal-wildfire_00001536_pre_disaster.tif,portugal/labels/portugal-wildfire_00001536_pre_disaster.json,portugal/images/portugal-wildfire_00001536_post_disaster.tif,portugal/labels/portugal-wildfire_00001536_post_disaster.json,portugal_1536_polygons.pkl,11,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1539,portugal,portugal/images/portugal-wildfire_00001539_pre_disaster.tif,portugal/labels/portugal-wildfire_00001539_pre_disaster.json,portugal/images/portugal-wildfire_00001539_post_disaster.tif,portugal/labels/portugal-wildfire_00001539_post_disaster.json,portugal_1539_polygons.pkl,5,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1541,portugal,portugal/images/portugal-wildfire_00001541_pre_disaster.tif,portugal/labels/portugal-wildfire_00001541_pre_disaster.json,portugal/images/portugal-wildfire_00001541_post_disaster.tif,portugal/labels/portugal-wildfire_00001541_post_disaster.json,portugal_1541_polygons.pkl,2,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1544,portugal,portugal/images/portugal-wildfire_00001544_pre_disaster.tif,portugal/labels/portugal-wildfire_00001544_pre_disaster.json,portugal/images/portugal-wildfire_00001544_post_disaster.tif,portugal/labels/portugal-wildfire_00001544_post_disaster.json,portugal_1544_polygons.pkl,75,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1547,portugal,portugal/images/portugal-wildfire_00001547_pre_disaster.tif,portugal/labels/portugal-wildfire_00001547_pre_disaster.json,portugal/images/portugal-wildfire_00001547_post_disaster.tif,portugal/labels/portugal-wildfire_00001547_post_disaster.json,portugal_1547_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1552,portugal,portugal/images/portugal-wildfire_00001552_pre_disaster.tif,portugal/labels/portugal-wildfire_00001552_pre_disaster.json,portugal/images/portugal-wildfire_00001552_post_disaster.tif,portugal/labels/portugal-wildfire_00001552_post_disaster.json,portugal_1552_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1553,portugal,portugal/images/portugal-wildfire_00001553_pre_disaster.tif,portugal/labels/portugal-wildfire_00001553_pre_disaster.json,portugal/images/portugal-wildfire_00001553_post_disaster.tif,portugal/labels/portugal-wildfire_00001553_post_disaster.json,portugal_1553_polygons.pkl,4,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1556,portugal,portugal/images/portugal-wildfire_00001556_pre_disaster.tif,portugal/labels/portugal-wildfire_00001556_pre_disaster.json,portugal/images/portugal-wildfire_00001556_post_disaster.tif,portugal/labels/portugal-wildfire_00001556_post_disaster.json,portugal_1556_polygons.pkl,52,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1558,portugal,portugal/images/portugal-wildfire_00001558_pre_disaster.tif,portugal/labels/portugal-wildfire_00001558_pre_disaster.json,portugal/images/portugal-wildfire_00001558_post_disaster.tif,portugal/labels/portugal-wildfire_00001558_post_disaster.json,portugal_1558_polygons.pkl,4,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1559,portugal,portugal/images/portugal-wildfire_00001559_pre_disaster.tif,portugal/labels/portugal-wildfire_00001559_pre_disaster.json,portugal/images/portugal-wildfire_00001559_post_disaster.tif,portugal/labels/portugal-wildfire_00001559_post_disaster.json,portugal_1559_polygons.pkl,8,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1566,portugal,portugal/images/portugal-wildfire_00001566_pre_disaster.tif,portugal/labels/portugal-wildfire_00001566_pre_disaster.json,portugal/images/portugal-wildfire_00001566_post_disaster.tif,portugal/labels/portugal-wildfire_00001566_post_disaster.json,portugal_1566_polygons.pkl,54,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1570,portugal,portugal/images/portugal-wildfire_00001570_pre_disaster.tif,portugal/labels/portugal-wildfire_00001570_pre_disaster.json,portugal/images/portugal-wildfire_00001570_post_disaster.tif,portugal/labels/portugal-wildfire_00001570_post_disaster.json,portugal_1570_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1571,portugal,portugal/images/portugal-wildfire_00001571_pre_disaster.tif,portugal/labels/portugal-wildfire_00001571_pre_disaster.json,portugal/images/portugal-wildfire_00001571_post_disaster.tif,portugal/labels/portugal-wildfire_00001571_post_disaster.json,portugal_1571_polygons.pkl,6,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1573,portugal,portugal/images/portugal-wildfire_00001573_pre_disaster.tif,portugal/labels/portugal-wildfire_00001573_pre_disaster.json,portugal/images/portugal-wildfire_00001573_post_disaster.tif,portugal/labels/portugal-wildfire_00001573_post_disaster.json,portugal_1573_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1581,portugal,portugal/images/portugal-wildfire_00001581_pre_disaster.tif,portugal/labels/portugal-wildfire_00001581_pre_disaster.json,portugal/images/portugal-wildfire_00001581_post_disaster.tif,portugal/labels/portugal-wildfire_00001581_post_disaster.json,portugal_1581_polygons.pkl,3,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1585,portugal,portugal/images/portugal-wildfire_00001585_pre_disaster.tif,portugal/labels/portugal-wildfire_00001585_pre_disaster.json,portugal/images/portugal-wildfire_00001585_post_disaster.tif,portugal/labels/portugal-wildfire_00001585_post_disaster.json,portugal_1585_polygons.pkl,76,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1588,portugal,portugal/images/portugal-wildfire_00001588_pre_disaster.tif,portugal/labels/portugal-wildfire_00001588_pre_disaster.json,portugal/images/portugal-wildfire_00001588_post_disaster.tif,portugal/labels/portugal-wildfire_00001588_post_disaster.json,portugal_1588_polygons.pkl,25,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1589,portugal,portugal/images/portugal-wildfire_00001589_pre_disaster.tif,portugal/labels/portugal-wildfire_00001589_pre_disaster.json,portugal/images/portugal-wildfire_00001589_post_disaster.tif,portugal/labels/portugal-wildfire_00001589_post_disaster.json,portugal_1589_polygons.pkl,8,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1590,portugal,portugal/images/portugal-wildfire_00001590_pre_disaster.tif,portugal/labels/portugal-wildfire_00001590_pre_disaster.json,portugal/images/portugal-wildfire_00001590_post_disaster.tif,portugal/labels/portugal-wildfire_00001590_post_disaster.json,portugal_1590_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1592,portugal,portugal/images/portugal-wildfire_00001592_pre_disaster.tif,portugal/labels/portugal-wildfire_00001592_pre_disaster.json,portugal/images/portugal-wildfire_00001592_post_disaster.tif,portugal/labels/portugal-wildfire_00001592_post_disaster.json,portugal_1592_polygons.pkl,36,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1593,portugal,portugal/images/portugal-wildfire_00001593_pre_disaster.tif,portugal/labels/portugal-wildfire_00001593_pre_disaster.json,portugal/images/portugal-wildfire_00001593_post_disaster.tif,portugal/labels/portugal-wildfire_00001593_post_disaster.json,portugal_1593_polygons.pkl,16,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
portugal_1595,portugal,portugal/images/portugal-wildfire_00001595_pre_disaster.tif,portugal/labels/portugal-wildfire_00001595_pre_disaster.json,portugal/images/portugal-wildfire_00001595_post_disaster.tif,portugal/labels/portugal-wildfire_00001595_post_disaster.json,portugal_1595_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
